idSanremo,annoSanremo,periodoSanremo,sede,presentatore,partecipanti,vincitore,cantanteID,cantante,posizione,canzone,canzoneID,tipo,durata,popolarità,autori,urlAlbum,partecipazioni,vittorie,numero_autori,cantante_autore,Sesso
21,1971,25-27 febbraio,Casinò di Sanremo,Carlo Giuffré,48,Nada (cantante),270,Rosanna Fratello,NF,Amsterdam,464,Non Solista,4.53733333333333,69.0,"D. Pace,M. Panzeri,P. Calvi",https://i.scdn.co/image/ab67616d0000b27303598d18d77ffb1c9c250574,6,,3,0,Donna
21,1971,25-27 febbraio,Casinò di Sanremo,Carlo Giuffré,48,Nada (cantante),248,Nino Ferrer,NF,Amsterdam,464,Non Solista,4.53733333333333,69.0,"D. Pace,M. Panzeri,P. Calvi",https://i.scdn.co/image/ab67616d0000b27303598d18d77ffb1c9c250574,3,,3,0,Uomo
21,1971,25-27 febbraio,Casinò di Sanremo,Carlo Giuffré,48,Nada (cantante),311,Maurizio & Fabrizio,NF,Andata e ritorno,465,Non Solista,2.48025,39.0,"D. Renzetti,L. Albertelli",https://i.scdn.co/image/ab67616d0000b2733e235539eff49b9c4cbe0665,1,,2,0,Gruppo
21,1971,25-27 febbraio,Casinò di Sanremo,Carlo Giuffré,48,Nada (cantante),312,Protagonisti,NF,Andata e ritorno,465,Non Solista,2.48025,39.0,"D. Renzetti,L. Albertelli",https://i.scdn.co/image/ab67616d0000b2733e235539eff49b9c4cbe0665,1,,2,0,Gruppo
21,1971,25-27 febbraio,Casinò di Sanremo,Carlo Giuffré,48,Nada (cantante),291,Paolo Mengoli,NF,I ragazzi come noi,466,Non Solista,3.7744,1.0,"E. Lombardi,G. Balducci",https://i.scdn.co/image/ab67616d0000b2738c0564720c52ef35219e11b3,3,,2,0,Uomo
21,1971,25-27 febbraio,Casinò di Sanremo,Carlo Giuffré,48,Nada (cantante),313,Mark e Martha,NF,I ragazzi come noi,466,Non Solista,3.7744,1.0,"E. Lombardi,G. Balducci",https://i.scdn.co/image/ab67616d0000b2738c0564720c52ef35219e11b3,1,,2,0,Gruppo
21,1971,25-27 febbraio,Casinò di Sanremo,Carlo Giuffré,48,Nada (cantante),208,Antoine,NF,Il dirigibile,467,Non Solista,3.76955,1.0,"L. Albertelli,M. Fabrizio",https://i.scdn.co/image/ab67616d0000b273dc500643ed75c8cd7f64c1b4,6,,2,0,Uomo
21,1971,25-27 febbraio,Casinò di Sanremo,Carlo Giuffré,48,Nada (cantante),175,Anna Identici,NF,Il dirigibile,467,Non Solista,3.76955,1.0,"L. Albertelli,M. Fabrizio",https://i.scdn.co/image/ab67616d0000b273dc500643ed75c8cd7f64c1b4,6,,2,0,Donna
21,1971,25-27 febbraio,Casinò di Sanremo,Carlo Giuffré,48,Nada (cantante),201,I Giganti,NF,Il viso di lei,468,Non Solista,2.68576666666667,0.0,"Baracuda,V. Tempera,S. Scandolara",https://i.scdn.co/image/ab67616d0000b273282de5552d73a4583cb219ec,3,,3,0,Gruppo
21,1971,25-27 febbraio,Casinò di Sanremo,Carlo Giuffré,48,Nada (cantante),314,Fabio Trioli,NF,Il viso di lei,468,Non Solista,2.68576666666667,0.0,"Baracuda,V. Tempera,S. Scandolara",https://i.scdn.co/image/ab67616d0000b273282de5552d73a4583cb219ec,1,,3,0,Uomo
21,1971,25-27 febbraio,Casinò di Sanremo,Carlo Giuffré,48,Nada (cantante),315,Jordan e middle of the road,NF,Lo schiaffo,469,Non Solista,4.00501666666667,2.0,"G. Deriu,V. Barsanti",https://i.scdn.co/image/ab67616d0000b2732cd94f11876312890157ec07,1,,2,0,Gruppo
21,1971,25-27 febbraio,Casinò di Sanremo,Carlo Giuffré,48,Nada (cantante),298,Gens,NF,Lo schiaffo,469,Non Solista,4.00501666666667,2.0,"G. Deriu,V. Barsanti",https://i.scdn.co/image/ab67616d0000b2732cd94f11876312890157ec07,2,,2,0,Gruppo
21,1971,25-27 febbraio,Casinò di Sanremo,Carlo Giuffré,48,Nada (cantante),316,Edda Ollari,NF,L'ora giusta,470,Non Solista,3.15611666666667,23.0,"C. Conti,D. Pace,M. Panzeri,G. Argenio",https://i.scdn.co/image/ab67616d0000b273de4b86898804132ba010099e,1,,4,0,Donna
21,1971,25-27 febbraio,Casinò di Sanremo,Carlo Giuffré,48,Nada (cantante),317,Lorenza Visconti,NF,L'ora giusta,470,Non Solista,3.15611666666667,23.0,"C. Conti,D. Pace,M. Panzeri,G. Argenio",https://i.scdn.co/image/ab67616d0000b273de4b86898804132ba010099e,1,,4,0,Donna
21,1971,25-27 febbraio,Casinò di Sanremo,Carlo Giuffré,48,Nada (cantante),318,Nomadi,NF,Non dimenticarti di me,471,Non Solista,4.6371,33.0,"Mogol,M. Lavezzi",https://i.scdn.co/image/ab67616d0000b273e60d0d4db927d9ca5b22e64f,3,,2,0,Gruppo
21,1971,25-27 febbraio,Casinò di Sanremo,Carlo Giuffré,48,Nada (cantante),259,Mal,NF,Non dimenticarti di me,471,Non Solista,4.6371,33.0,"Mogol,M. Lavezzi",https://i.scdn.co/image/ab67616d0000b273e60d0d4db927d9ca5b22e64f,4,,2,0,Gruppo
21,1971,25-27 febbraio,Casinò di Sanremo,Carlo Giuffré,48,Nada (cantante),299,Pio,NF,Occhi bianchi e neri,472,Non Solista,3.86031666666667,0.0,"E. Sciorilli,A. Testa,M. Del Prete",https://i.scdn.co/image/ab67616d0000b273a4f8d829fe8ca5c6f3b3b5c2,2,,3,0,Uomo
21,1971,25-27 febbraio,Casinò di Sanremo,Carlo Giuffré,48,Nada (cantante),319,Mau Cristiani,NF,Occhi bianchi e neri,472,Non Solista,3.86031666666667,0.0,"E. Sciorilli,A. Testa,M. Del Prete",https://i.scdn.co/image/ab67616d0000b273a4f8d829fe8ca5c6f3b3b5c2,1,,3,0,Uomo
21,1971,25-27 febbraio,Casinò di Sanremo,Carlo Giuffré,48,Nada (cantante),131,Piero Focaccia,NF,Santo Antonio Santo Francisco,473,Non Solista,3.15863333333333,0.0,"V. Pallavicini,P. Conte",https://i.scdn.co/image/ab67616d0000b273be7f5ef351a43c76865b4ee3,3,,2,0,Uomo
21,1971,25-27 febbraio,Casinò di Sanremo,Carlo Giuffré,48,Nada (cantante),320,Mungo Jerry,NF,Santo Antonio Santo Francisco,473,Non Solista,3.15863333333333,0.0,"V. Pallavicini,P. Conte",https://i.scdn.co/image/ab67616d0000b273be7f5ef351a43c76865b4ee3,1,,2,0,Uomo
22,1972,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),144,Nicola Di Bari,1º,I giorni dell'arcobaleno,474,Solista,,,"M. Scommegna,D. Masini,P. Pintucci",,7,2.0,3,0,Uomo
22,1972,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),173,Peppino Gagliardi,2º,Come le viole,475,Solista,3.48355,44.0,"P. Gagliardi,G. Amendola",https://i.scdn.co/image/ab67616d0000b2735e07beed771db50692d3d631,6,,2,1,Uomo
22,1972,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),257,Nada,3º,Il re di denari,476,Solista,2.59866666666667,32.0,"C. Mattone,F. Migliacci",https://i.scdn.co/image/ab67616d0000b2736eb7a5680deb40585c19175b,7,,2,0,Donna
22,1972,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),321,Gianni Morandi,4º,Vado a lavorare,477,Solista,3.61666666666667,11.0,"F. Migliacci,Petaluma,M. Marrocchi,V. Tariciotti",https://i.scdn.co/image/ab67616d0000b2730137cda5feb74e8d9fa3e0f2,7,,4,0,Uomo
22,1972,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),286,Gianni Nazzaro,5º,Non voglio innamorarmi mai,478,Solista,3.29888333333333,36.0,"M. Signorini,G. Bigazzi",https://i.scdn.co/image/ab67616d0000b27358094d42657ecf800dbdf2bf,5,,2,0,Uomo
22,1972,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),322,Delirium,6º,Jesahel,479,Solista,4.16443333333333,38.0,"O. Prudente,I. Fossati",https://i.scdn.co/image/ab67616d0000b27395dd02b1a55ab68e0b712a0f,1,,2,0,Gruppo
22,1972,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),323,Marcella Bella,7º,Montagne verdi,480,Solista,3.20066666666667,43.0,"G. Bigazzi,G. Bella",https://i.scdn.co/image/ab67616d0000b273980019edc2711065fbdad9fb,3,,2,0,Donna
22,1972,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),191,Lucio Dalla,8º,Piazza Grande,481,Solista,3.2151,45.0,"L. Dalla,R. Cellamare,G. Baldazzi,S. Bardotti",https://i.scdn.co/image/ab67616d0000b273d5ac3fc935856bec462e7695,5,,4,1,Uomo
22,1972,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),112,Gigliola Cinquetti,9º,Gira l'amore (Caro bebè),482,Solista,2.812,16.0,"M. Panzeri,D. Pace",https://i.scdn.co/image/ab67616d0000b2732e355e508811d889906a28af,12,,2,0,Donna
22,1972,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),294,Donatello,10º,Ti voglio,483,Solista,3.9884,51.0,"R. Sanna,D.L. Pieretti",https://i.scdn.co/image/ab67616d0000b2738d28f5b239d00dffc4bc5ca3,4,,2,0,Uomo
22,1972,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),281,Ricchi e Poveri,11º,Un diadema di ciliegie,484,Solista,4.13376666666667,10.0,R. Bertola,https://i.scdn.co/image/ab67616d0000b2739a4930ab48767dead18b51a0,13,,1,0,Gruppo
22,1972,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),66,Milva,12º,Mediterraneo,485,Solista,3.93356666666667,50.0,"L. Albertelli,E. Riccardi",https://i.scdn.co/image/ab67616d0000b2736f3fc6f63356b1dd8c402d07,15,,2,0,Donna
22,1972,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),246,Lara Saint Paul,13º,Se non fosse fra queste mie braccia lo inventerei,486,Solista,3.8678,45.0,"E. Suligoj,L. Beretta",https://i.scdn.co/image/ab67616d0000b273240f5fc1f07b9900c9fe7490,3,,2,0,Donna
22,1972,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),44,Domenico Modugno,14º,Un calcio alla città,487,Solista,4.05466666666667,19.0,"D. Modugno,M. Castellacci,R. Pazzaglia",https://i.scdn.co/image/ab67616d0000b273887d09a59c39b053fc8764c8,11,,3,1,Uomo
22,1972,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),263,Rita Pavone,NF,Amici mai,488,Solista,5.2631,53.0,"Caviri,M. Cantini",https://i.scdn.co/image/ab67616d0000b273c8f0f9c9e2f1b7ecef73639e,4,,2,0,Donna
22,1972,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),69,Pino Donaggio,NF,Ci sono giorni,489,Solista,0.654866666666667,17.0,"V. Pallavicini,P. Donaggio",https://i.scdn.co/image/ab67616d0000b2737b0c1bb0b667c8acc71aa0a3,10,,2,1,Uomo
22,1972,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),306,Aguaviva,NF,Ciao amico ciao,490,Solista,3.02155,22.0,"M. Remigi,C. Minellono",https://i.scdn.co/image/ab67616d0000b27332a2fa66b20e016c03a92270,2,,2,0,Gruppo
22,1972,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),175,Anna Identici,NF,Era bello il mio ragazzo,491,Solista,3.29398333333333,7.0,"G. Guarnieri,P. P. Preti",https://i.scdn.co/image/ab67616d0000b273271118187b89f61f3e405396,6,,2,0,Donna
22,1972,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),295,Michele,NF,Forestiero,492,Solista,2.89196666666667,1.0,"S. Scandolara,S. Bardotti,C. Castellari,C. Castellari",https://i.scdn.co/image/ab67616d0000b273c197b2c1e4334d66dfdaa217,2,,4,0,Uomo
22,1972,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),324,Carla Bissi,NF,Il mio cuore se ne va,493,Solista,3.16555,2.0,"M. Remigi,Spiker",https://i.scdn.co/image/ab67616d0000b27384ce3c3ec8c39fce8a6f02d7,1,,2,0,Donna
22,1972,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),236,Fausto Leali,NF,L'uomo e il cane,494,Solista,2.29043333333333,1.0,"F. Leali,M. Cantù",https://i.scdn.co/image/ab67616d0000b273ee2ba7fd4431eb24a3af1463,13,,2,1,Uomo
22,1972,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),325,Marisa Sacchetto,NF,La foresta selvaggia,495,Solista,3.68351666666667,0.0,"P. Limiti,C. Cavallaro",https://i.scdn.co/image/ab67616d0000b273ef2d2b6056204e6873fb54d1,1,,2,0,Donna
22,1972,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),326,Delia,NF,Per amore ricomincerei,496,Solista,4.74488333333333,35.0,"M. Terzi,A. Salerno,C. Dammicco",https://i.scdn.co/image/ab67616d0000b273d7857a964fafb0d789f76265,1,,3,0,Donna
22,1972,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),327,Angelica,NF,Portami via,497,Solista,3.23688333333333,56.0,"M. Mellier,L. Medini",https://i.scdn.co/image/ab67616d0000b273163814701f6027e7fa5770fd,1,,2,0,Donna
22,1972,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),328,Tony Cucchiara,NF,Preghiera,498,Solista,3.5211,45.0,T. Cucchiara,https://i.scdn.co/image/ab67616d0000b2738eeb336aff3e753c3359df51,1,,1,1,Uomo
22,1972,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),130,Bobby Solo,NF,Rimpianto,499,Solista,2.46728333333333,26.0,"E. Riccardi,L. Albertelli",https://i.scdn.co/image/ab67616d0000b273627c918e0dad79f7eaad8038,12,,2,0,Uomo
22,1972,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),234,Roberto Carlos,NF,Un gatto nel blu,500,Solista,3.84288333333333,28.0,"G. Savio,G. Bigazzi",https://i.scdn.co/image/ab67616d0000b2732deff8e407ed509ccf157e2d,2,,2,0,Uomo
22,1972,24-26 febbraio,Casinò di Sanremo,Mike Bongiorno,28,Nicola Di Bari (cantante),329,I Nuovi Angeli,NF,Un viaggio in Inghilterra,501,Solista,3.75155,4.0,"R. Sanna,D.L. Pieretti",https://i.scdn.co/image/ab67616d0000b2739094c3330d983fdb4d5f11a7,1,,2,0,Gruppo
23,1973,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,217,Peppino Di Capri,1º,Un grande amore e niente più,502,Solista,,,"F. Califano,G. Wright,G. Faiella,C. Mattone",,6,2.0,4,0,Uomo
23,1973,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,173,Peppino Gagliardi,2º,Come un ragazzino,503,Solista,3.75866666666667,36.0,"G. Amendola,P. Gagliardi",https://i.scdn.co/image/ab67616d0000b273fa5b1b3c79a950ccb211af99,6,,2,1,Uomo
23,1973,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,66,Milva,3º,Da troppo tempo,504,Solista,3.32043333333333,32.0,"L. Albertelli,G. Colonnello",https://i.scdn.co/image/ab67616d0000b2734ac21d1d7aa7a3185ec93164,15,,2,0,Donna
23,1973,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,281,Ricchi e Poveri,4º,Dolce frutto,505,Solista,3.23888333333333,26.0,"C. Minellono,U. Balsamo",https://i.scdn.co/image/ab67616d0000b273640114b8170b11ff78aad10c,13,,2,0,Gruppo
23,1973,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,330,Gilda Giuliani,5º,Serena,506,Solista,2.088,24.0,"V. Pallavicini,G. Mescoli",https://i.scdn.co/image/ab67616d0000b273036bfa64d7fa0b0b5afc49ee,2,,2,0,Donna
23,1973,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,331,Wess,6º,Tu nella mia vita,507,Non Solista,3.41176666666667,28.0,"Lubiak,F. Monti Arduini",https://i.scdn.co/image/ab67616d0000b273ebfc5bed5022c58727aaee23,2,,2,0,Uomo
23,1973,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,301,Dori Ghezzi,6º,Tu nella mia vita,507,Non Solista,3.41176666666667,28.0,"Lubiak,F. Monti Arduini",https://i.scdn.co/image/ab67616d0000b273ebfc5bed5022c58727aaee23,6,,2,0,Donna
23,1973,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,332,Roberto Vecchioni,7º,L'uomo che si gioca il cielo a dadi,508,Solista,3.7871,25.0,R. Vecchioni,https://i.scdn.co/image/ab67616d0000b273a52ee820caa06bf2db1ae02b,2,,1,1,Uomo
23,1973,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,236,Fausto Leali,8º,La bandiera di sole,509,Solista,4.45735,0.0,"V. Pallavicini,F. Leali",https://i.scdn.co/image/ab67616d0000b273a8957ceafee26f667538b4c2,13,,2,1,Uomo
23,1973,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,333,Umberto Balsamo,9º,Amore mio,510,Solista,4.10621666666667,40.0,"C. Minellono,U. Balsamo",https://i.scdn.co/image/ab67616d0000b2737c42be53463c0fbc0bd6eb6c,1,,2,1,Uomo
23,1973,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,175,Anna Identici,10º,Mi son chiesta tante volte,511,Solista,3.06176666666667,1.0,"P. P. Preti,G. Guarneri",https://i.scdn.co/image/ab67616d0000b273a298b69d6a83750b969da055,6,,2,0,Donna
23,1973,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,282,Camaleonti,11º,Come sei bella,512,Solista,4.76421666666667,33.0,"G. Bigazzi,C. Cavallaro",https://i.scdn.co/image/ab67616d0000b27342627fd01c64ceb7517eca63,4,,2,0,Gruppo
23,1973,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,294,Donatello,12º,Tu giovane amore mio,513,Solista,3.77488333333333,1.0,"G. Pieretti,F. Monachesi,R. Gianco,A. Nicorelli",https://i.scdn.co/image/ab67616d0000b273a476144f6be2bb5d1c2ba3a1,4,,4,0,Uomo
23,1973,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,206,Memo Remigi,13º,Il mondo è qui,514,Solista,3.83333333333333,27.0,M. Remigi,https://i.scdn.co/image/ab67616d0000b2730ee02d3cd84e5cdac0385afb,3,,1,1,Uomo
23,1973,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,334,Alessandro,14º,Tre minuti di ricordi,515,Solista,3.90918333333333,5.0,"M. Del Prete,A. Pintus",https://i.scdn.co/image/ab67616d0000b27399b3da5a60252a235623604a,1,,2,0,Uomo
23,1973,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,335,Lionello,15º,Straniera straniera,516,Solista,3.48153333333333,23.0,"F. Specchia,F. Chiaravalle",https://i.scdn.co/image/ab67616d0000b273d57999e64c0dfe84e0b9516b,1,,2,0,Uomo
23,1973,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,246,Lara Saint Paul,16º,Una casa grande,517,Solista,3.475,37.0,"A. Lo Vecchio,N. Aprile,N. Villa",https://i.scdn.co/image/ab67616d0000b273ce6ab938251398267d8bab70,3,,3,0,Donna
23,1973,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,336,Mocedades,NF,Addio amor,518,Solista,4.23866666666667,1.0,"M. Gallerani,G. Bosisio,M. Nobile",https://i.scdn.co/image/ab67616d0000b27310453a5ed42c963b0b9f4928,1,,3,0,Gruppo
23,1973,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,337,Pop Tops,NF,Angeline,519,Solista,3.88888333333333,56.0,"R. Nisi Marsella,C. Daiano",https://i.scdn.co/image/ab67616d0000b2735a0c2870f4f309e382d1fad6,1,,2,0,Gruppo
23,1973,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,338,Jet,NF,Anika na-o,520,Solista,2.90423333333333,24.0,"F. Piccarreda,P. Cochis,P. Cassano",https://i.scdn.co/image/ab67616d0000b273f351e70012b5594847e79543,1,,3,0,Uomo
23,1973,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,339,Bassano,NF,Cara amica,521,Solista,3.56,20.0,"F. Specchia P. Prencipe,V. Caruso",https://i.scdn.co/image/ab67616d0000b27330f6a1d8a6f39a06dea48e99,1,,2,0,Uomo
23,1973,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,340,Carmen Amato,NF,Dove andrai,522,Solista,3.81213333333333,27.0,D. Mariano,https://i.scdn.co/image/ab67616d0000b273b7a7da3af3b619ab10e8aa25,1,,1,0,Donna
23,1973,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,179,Sergio Endrigo,NF,Elisa Elisa,523,Solista,3.6998,57.0,"S. Bardotti,S. Endrigo",https://i.scdn.co/image/ab67616d0000b273eb5590b17bc668f61f20dd21,9,,2,1,Uomo
23,1973,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,341,Lolita,NF,Innamorata io?,524,Solista,2.95883333333333,29.0,"A. Celentano,F. Chiaravalle",https://i.scdn.co/image/ab67616d0000b27394d17cbe8930061c806452fa,1,,2,0,Donna
23,1973,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,112,Gigliola Cinquetti,NF,Mistero,525,Solista,4.08331666666667,40.0,C. Mattone,https://i.scdn.co/image/ab67616d0000b273e423a235cffb80128e9610d2,12,,1,0,Donna
23,1973,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,342,Christian De Sica,NF,Mondo mio,526,Solista,2.99856666666667,0.0,"P. Conte,G. Conte",https://i.scdn.co/image/ab67616d0000b273b14a8f65a07baad731493365,1,,2,0,Uomo
23,1973,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,343,Alberto Feri,NF,Ogni volta che mi pare,527,Solista,3.61376666666667,4.0,"F. Evangelisti,P. Pintucci",https://i.scdn.co/image/ab67616d0000b273ecb358f8fecfab008a2635b3,1,,2,0,Uomo
23,1973,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,266,Junior Magli,NF,Povero,528,Solista,2.08146666666667,28.0,"L. Medini,M. Mellier",https://i.scdn.co/image/ab67616d0000b273b85367400ce015c507d94f67,2,,2,0,Uomo
23,1973,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,344,Le Figlie del Vento,NF,Sugli sugli bane bane,529,Solista,2.686,19.0,"F. Chiaravalle,P. Tomelleri,A. M. Piccioli",https://i.scdn.co/image/ab67616d0000b27381aab4002ac0dbaedfc6b606,1,,3,0,Gruppo
23,1973,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,345,Drupi,NF,Vado via,530,Solista,4.08843333333333,40.0,"E. Riccardi,L. Albertelli",https://i.scdn.co/image/ab67616d0000b2738ca951f14ecf9e78030d191e,8,,2,0,Uomo
23,1973,8-10 marzo,Casinò di Sanremo,Mike Bongiorno,30,Peppino di Capri,346,Toni Santagata,NF,Via Garibaldi,531,Solista,2.35365,5.0,T. Santagata,https://i.scdn.co/image/ab67616d0000b2730c4712c8ca8b5fc9d9ffdf64,1,,1,1,Uomo
24,1974,7-9 marzo,Casinò di Sanremo,Corrado (conduttore televisivo),28,Iva Zanicchi,163,Iva Zanicchi,1º,Ciao cara come stai?,532,Solista,,,"C. Malgioglio,C. Daiano,Dinaro,I. Ianne",,11,3.0,4,0,Donna
24,1974,7-9 marzo,Casinò di Sanremo,Corrado (conduttore televisivo),28,Iva Zanicchi,44,Domenico Modugno,2º,Questa è la mia vita,533,Solista,4.028,56.0,"L. Beretta,D. Modugno,E. Suligoj",https://i.scdn.co/image/ab67616d0000b273477e3b12ed9c380d3b77b6e1,11,,3,1,Uomo
24,1974,7-9 marzo,Casinò di Sanremo,Corrado (conduttore televisivo),28,Iva Zanicchi,176,Orietta Berti,3º,Occhi rossi,534,Solista,2.95516666666667,63.0,"D. Pace,C. Conti,L. Pilat,M. Panzeri",https://i.scdn.co/image/ab67616d0000b2738f05338b112b25d40aad90c6,12,,4,0,Donna
24,1974,7-9 marzo,Casinò di Sanremo,Corrado (conduttore televisivo),28,Iva Zanicchi,347,Anna Melato,F,Sta piovendo dolcemente,535,Solista,3.16733333333333,0.0,"M. Piccoli,P. Donaggio",https://i.scdn.co/image/ab67616d0000b27312c64da5518c62620d39b28f,1,,2,0,Donna
24,1974,7-9 marzo,Casinò di Sanremo,Corrado (conduttore televisivo),28,Iva Zanicchi,348,Emanuela Cortesi,F,Il mio volo bianco,536,Solista,8.07488333333333,0.0,"C. Daiano,F. Zanon,I. Ianne",https://i.scdn.co/image/ab67616d0000b2738f1578ea8afaae22f6074869,1,,3,0,Donna
24,1974,7-9 marzo,Casinò di Sanremo,Corrado (conduttore televisivo),28,Iva Zanicchi,330,Gilda Giuliani,F,Senza titolo,537,Solista,2.94448333333333,21.0,"V. Pallavicini,A. Ferrari,G. Mescoli",https://i.scdn.co/image/ab67616d0000b27355d1a3f1c3006f756eae1f2e,2,,3,0,Donna
24,1974,7-9 marzo,Casinò di Sanremo,Corrado (conduttore televisivo),28,Iva Zanicchi,293,I Domodossola,F,Se hai paura,538,Solista,2.76221666666667,16.0,"R. Soffici,M. Guantini,L. Albertelli",https://i.scdn.co/image/ab67616d0000b2737417c8ebd6b30f95d5aeff23,2,,3,0,Gruppo
24,1974,7-9 marzo,Casinò di Sanremo,Corrado (conduttore televisivo),28,Iva Zanicchi,349,Les Charlots,F,Mon ami Tango,539,Solista,3.96843333333333,1.0,"D. Pace,C. Conti,L. Pilat,M. Panzeri",https://i.scdn.co/image/ab67616d0000b2733461b9c8d275e82f60a00b07,1,,4,0,Gruppo
24,1974,7-9 marzo,Casinò di Sanremo,Corrado (conduttore televisivo),28,Iva Zanicchi,350,Valentina Greco,F,Notte dell'estate,540,Solista,4.67765,17.0,"A. Mammoliti,A. Buonocore,C. Celli",https://i.scdn.co/image/ab67616d0000b2732dcda536dd49147eee2ffacb,2,,3,0,Donna
24,1974,7-9 marzo,Casinò di Sanremo,Corrado (conduttore televisivo),28,Iva Zanicchi,144,Nicola Di Bari,F,Il matto del villaggio,541,Solista,2.912,11.0,"F. Migliacci,C. Mattone,P. Pintucci",https://i.scdn.co/image/ab67616d0000b273da1eb3930094e3f088640c8a,7,,3,0,Uomo
